DayofMonth,FltNum,PlaneID,Destination,TaxiOut,SchedTime,ActTime,Distance
10,817,372DA,TLH,9,58,51,224
10,1155,3732J,TLH,30,61,77,224
11,454,948DL,TLH,14,67,59,224
11,729,3753,TLH,20,59,71,224
11,770,395D,TLH,12,62,54,224
11,796,3733Z,TLH,19,70,60,224
11,817,3749D,TLH,15,58,58,224
11,1155,397DA,TLH,15,61,58,224
12,454,941DL,TLH,19,67,62,224
12,729,3748Y,TLH,20,59,63,224
12,770,3735D,TLH,16,62,56,224
12,796,3739,TLH,26,70,68,224
12,817,371DA,TLH,21,58,63,224
12,1155,3737C,TLH,29,61,71,224
13,454,972DL,TLH,14,67,54,224
13,729,379DA,TLH,14,59,54,224
13,770,3730B,TLH,22,62,64,224
13,796,3736C,TLH,26,70,65,224
13,817,3744D,TLH,18,58,58,224
13,1155,3738B,TLH,23,61,65,224
14,454,990DL,TLH,15,67,60,224
14,729,3754A,TLH,17,59,57,224
14,770,396DA,TLH,15,62,64,224
14,796,3738B,TLH,32,70,72,224
14,817,372DA,TLH,22,58,65,224
14,1155,3739,TLH,19,61,69,224
15,454,926DL,TLH,19,67,58,224
15,729,392DA,TLH,13,59,51,224
15,770,3733Z,TLH,19,62,60,224
15,796,3732J,TLH,37,70,80,224
15,817,3760C,TLH,16,58,55,224
15,1155,3734B,TLH,24,61,68,224
16,454,906DL,TLH,14,67,52,224
16,729,387DA,TLH,17,59,58,224
16,770,3746H,TLH,17,62,56,224
16,817,377DA,TLH,21,58,63,224
16,1597,398DA,TLH,21,61,61,224
17,454,962DL,TLH,14,67,54,224
17,729,3767,TLH,18,59,56,224
17,770,3736C,TLH,15,62,56,224
17,796,398DA,TLH,22,70,66,224
17,817,3757D,TLH,20,58,58,224
17,1155,399DA,TLH,23,61,65,224
18,454,914DE,TLH,23,67,67,224
18,729,3767,TLH,10,59,51,224
18,770,3733Z,TLH,19,62,55,224
18,796,3735D,TLH,24,70,65,224
18,817,3761R,TLH,13,58,57,224
18,1155,396DA,TLH,27,61,74,224
19,454,909DE,TLH,17,67,60,224
19,729,3755D,TLH,0,59,0,224
19,770,399DA,TLH,20,62,64,224
19,796,386DA,TLH,43,70,85,224
19,817,37700,TLH,18,58,59,224
19,1155,3739,TLH,18,61,67,224
20,454,945DL,TLH,22,67,61,224
20,729,3753,TLH,17,59,56,224
20,770,398DA,TLH,17,62,56,224
20,796,3735D,TLH,32,70,68,224
20,817,378DA,TLH,19,58,60,224
20,1155,3761R,TLH,18,61,58,224
21,454,979DL,TLH,17,67,61,224
21,729,376DA,TLH,18,59,56,224
21,770,396DA,TLH,20,62,57,224
21,796,3735D,TLH,40,70,77,224
21,817,385D,TLH,15,58,56,224
21,1155,398DA,TLH,12,61,53,224
22,454,941DL,TLH,20,67,64,224
22,729,382DA,TLH,16,59,56,224
22,770,3732J,TLH,28,62,68,224
22,796,399DA,TLH,18,70,57,224
22,817,381DA,TLH,16,58,55,224
22,1155,3731T,TLH,20,61,60,224
23,454,901DE,TLH,20,67,62,224
23,729,3755D,TLH,10,59,47,224
23,770,3738B,TLH,15,62,57,224
23,817,3748Y,TLH,14,58,52,224
23,1597,3737C,TLH,18,61,58,224
24,454,984DL,TLH,13,67,53,224
24,729,3747D,TLH,18,59,56,224
24,770,3733Z,TLH,32,62,71,224
24,796,37700,TLH,29,70,69,224
24,817,380DA,TLH,25,58,67,224
24,1155,397DA,TLH,16,61,61,224
25,454,993DL,TLH,20,67,60,224
25,729,3763D,TLH,16,59,54,224
25,770,3734B,TLH,16,62,56,224
25,796,3736C,TLH,32,70,74,224
25,817,3764D,TLH,28,58,66,224
25,1155,396DA,TLH,17,61,58,224
26,454,993DL,TLH,13,67,53,224
26,729,3756,TLH,16,59,55,224
26,770,3732J,TLH,26,62,64,224
26,796,3754A,TLH,28,70,66,224
26,817,378DA,TLH,10,58,51,224
26,1155,395D,TLH,11,61,53,224
27,454,922DL,TLH,19,67,57,224
27,729,3751B,TLH,13,59,52,224
27,770,3737C,TLH,20,62,61,224
27,796,398DA,TLH,27,70,67,224
27,817,3768,TLH,17,58,56,224
27,1155,399DA,TLH,23,61,63,224
28,454,905DL,TLH,31,67,70,224
28,729,382DA,TLH,12,59,53,224
28,770,397DA,TLH,26,62,70,224
28,796,391DA,TLH,47,70,85,224
28,817,3761R,TLH,15,58,67,224
28,1155,3730B,TLH,13,61,57,224
29,454,915DE,TLH,69,67,108,224
29,729,390DA,TLH,28,59,71,224
29,770,3736C,TLH,11,62,50,224
29,796,3732J,TLH,50,70,94,224
29,817,3749D,TLH,18,58,56,224
29,1155,3733Z,TLH,13,61,54,224
30,454,994DL,TLH,12,67,53,224
30,729,3744D,TLH,13,59,52,224
30,770,3739,TLH,19,62,62,224
30,817,385D,TLH,15,58,54,224
30,1597,398DA,TLH,20,61,62,224
31,454,916DE,TLH,31,67,70,224
31,729,3769L,TLH,16,59,56,224
31,770,3740C,TLH,21,62,62,224
31,796,397DA,TLH,23,70,68,224
31,817,3746H,TLH,18,58,60,224
31,1155,396DA,TLH,19,61,62,224
1,432,144DA,TPA,12,83,74,402
1,525,997DL,TPA,18,78,77,402
1,797,926DL,TPA,39,87,102,402
1,887,931DL,TPA,24,86,92,402
1,1002,842MH,TPA,31,84,90,402
1,1093,172DZ,TPA,37,91,99,402
1,1143,129DL,TPA,23,91,85,402
1,1196,837MH,TPA,26,81,85,402
1,1213,836MH,TPA,25,90,93,402
1,1439,105DA,TPA,11,79,74,402
1,1606,144DA,TPA,21,84,84,402
1,1775,105DA,TPA,43,85,105,402
1,1851,627DL,TPA,28,85,89,402
2,432,177DZ,TPA,19,83,79,402
2,525,967DL,TPA,10,78,67,402
2,797,920DL,TPA,28,87,94,402
2,887,907DL,TPA,12,86,78,402
2,1002,825MH,TPA,23,84,87,402
2,1093,112DL,TPA,24,91,86,402
2,1143,611DL,TPA,20,91,81,402
2,1196,829MH,TPA,25,81,91,402
2,1213,828MH,TPA,23,90,84,402
2,1439,109DL,TPA,15,79,78,402
2,1606,6711M,TPA,27,84,93,402
2,1775,109DL,TPA,16,85,77,402
2,1851,616DL,TPA,20,85,84,402
3,432,127DL,TPA,23,83,84,402
3,525,975DL,TPA,15,78,74,402
3,797,378DA,TPA,31,87,96,402
3,887,926DL,TPA,20,86,81,402
3,1002,825MH,TPA,14,84,75,402
3,1093,109DL,TPA,32,91,95,402
3,1143,140LL,TPA,17,91,78,402
3,1196,838MH,TPA,12,81,68,402
3,1213,832MH,TPA,32,90,92,402
3,1439,114DL,TPA,22,79,82,402
3,1606,122DL,TPA,22,84,85,402
3,1775,114DL,TPA,27,85,88,402
3,1851,688DL,TPA,25,85,88,402
4,432,178DZ,TPA,18,83,80,402
4,525,953DL,TPA,10,78,67,402
4,797,940DL,TPA,24,87,87,402
4,887,969DL,TPA,18,86,80,402
4,1002,843MH,TPA,30,84,114,402
4,1093,122DL,TPA,43,91,109,402
4,1143,135DL,TPA,25,91,90,402
4,1196,836MH,TPA,13,81,74,402
4,1213,842MH,TPA,36,90,101,402
4,1439,104DA,TPA,11,79,73,402
4,1606,122DL,TPA,10,84,80,402
4,1775,104DA,TPA,17,85,80,402
4,1851,613DL,TPA,18,85,87,402
5,432,116DL,TPA,18,83,80,402
5,525,960DL,TPA,17,78,76,402
5,797,941DL,TPA,40,87,103,402
5,887,945DL,TPA,19,86,83,402
5,1002,844MH,TPA,19,84,86,402
5,1093,136DL,TPA,30,91,92,402
5,1143,120DL,TPA,26,91,91,402
5,1196,825MH,TPA,20,81,81,402
5,1213,826MH,TPA,32,90,96,402
5,1439,107DL,TPA,16,79,81,402
5,1606,122DL,TPA,17,84,78,402
5,1775,107DL,TPA,16,85,83,402
5,1851,622DL,TPA,25,85,87,402
6,432,1402A,TPA,13,83,74,402
6,525,984DL,TPA,10,78,72,402
6,797,921DL,TPA,32,87,91,402
6,887,956DL,TPA,17,86,81,402
6,1002,835MH,TPA,14,84,77,402
6,1093,177DZ,TPA,26,91,88,402
6,1143,133D,TPA,27,91,92,402
6,1196,833MH,TPA,17,81,74,402
6,1213,845MH,TPA,44,90,108,402
6,1439,103DA,TPA,13,79,75,402
6,1606,127DL,TPA,18,84,80,402
6,1775,107DL,TPA,17,85,82,402
6,1851,610DL,TPA,25,85,87,402
7,432,129DL,TPA,19,83,82,402
7,525,990DL,TPA,11,78,72,402
7,797,914DE,TPA,17,87,77,402
7,887,946DL,TPA,23,86,90,402
7,1002,842MH,TPA,26,84,88,402
7,1093,127DL,TPA,40,91,98,402
7,1143,110DL,TPA,24,91,84,402
7,1196,831MH,TPA,15,81,76,402
7,1213,829MH,TPA,23,90,84,402
7,1439,103DA,TPA,10,79,70,402
7,1606,116DL,TPA,15,84,80,402
7,1775,102DA,TPA,11,85,76,402
7,1851,6716C,TPA,25,85,86,402
8,432,138DL,TPA,11,83,78,402
8,525,950DL,TPA,11,78,71,402
8,797,943DL,TPA,36,87,99,402
8,887,924DL,TPA,12,86,78,402
8,1002,825MH,TPA,25,84,90,402
8,1093,136DL,TPA,25,91,90,402
8,1143,127DL,TPA,20,91,84,402
8,1196,832MH,TPA,25,81,89,402
8,1213,840MH,TPA,49,90,117,402
8,1439,106DA,TPA,13,79,81,402
8,1606,122DL,TPA,19,84,81,402
8,1775,108DL,TPA,12,85,77,402
8,1851,615DL,TPA,17,85,83,402
9,432,132D,TPA,10,83,78,402
9,525,986DL,TPA,9,78,72,402
9,797,971DL,TPA,18,87,81,402
9,887,903DL,TPA,11,86,75,402
9,1002,827MH,TPA,14,84,76,402
9,1093,103DA,TPA,17,91,81,402
9,1143,134DL,TPA,22,91,87,402
9,1196,825MH,TPA,20,81,81,402
9,1213,837MH,TPA,24,90,91,402
9,1439,614DL,TPA,11,79,79,402
9,1606,119DL,TPA,14,84,80,402
9,1775,108DL,TPA,20,85,85,402
9,1851,139DL,TPA,24,85,88,402
10,432,143DA,TPA,19,83,80,402
10,525,921DL,TPA,12,78,79,402
10,797,387DA,TPA,16,87,80,402
10,887,933DL,TPA,16,86,82,402
10,1002,841MH,TPA,18,84,80,402
10,1093,101DA,TPA,15,91,84,402
10,1143,123D,TPA,29,91,92,402
10,1196,828MH,TPA,24,81,90,402
10,1213,835MH,TPA,31,90,95,402
10,1439,110DL,TPA,14,79,74,402
10,1606,176DZ,TPA,11,84,73,402
10,1775,601DL,TPA,21,85,85,402
10,1851,677DL,TPA,17,85,88,402
11,432,177DZ,TPA,24,83,86,402
11,525,914DE,TPA,16,78,77,402
11,797,909DE,TPA,33,87,97,402
11,887,982DL,TPA,9,86,71,402
11,1002,844MH,TPA,11,84,76,402
11,1093,126DL,TPA,31,91,97,402
11,1143,125DL,TPA,19,91,91,402
11,1196,826MH,TPA,15,81,77,402
11,1213,831MH,TPA,31,90,94,402
11,1439,111D,TPA,12,79,78,402
11,1606,133D,TPA,28,84,93,402
11,1775,111D,TPA,20,85,85,402
11,1851,665D,TPA,19,85,85,402
12,432,124DE,TPA,14,83,77,402
12,525,952DL,TPA,17,78,76,402
12,797,927DA,TPA,29,87,92,402
12,887,910DL,TPA,15,86,75,402
12,1002,832MH,TPA,19,84,83,402
12,1093,133D,TPA,26,91,89,402
12,1143,144DA,TPA,11,91,72,402
12,1196,829MH,TPA,29,81,90,402
12,1213,845MH,TPA,39,90,103,402
12,1439,110DL,TPA,12,79,76,402
12,1606,129DL,TPA,17,84,79,402
12,1775,110DL,TPA,12,85,73,402
12,1851,607DL,TPA,28,85,89,402
13,432,138DL,TPA,18,83,87,402
13,525,928DL,TPA,16,78,77,402
13,797,950DL,TPA,28,87,91,402
13,887,957DL,TPA,16,86,75,402
13,1002,827MH,TPA,28,84,93,402
13,1093,124DE,TPA,20,91,83,402
13,1143,117DL,TPA,29,91,93,402
13,1196,838MH,TPA,23,81,84,402
13,1213,836MH,TPA,34,90,99,402
13,1439,105DA,TPA,12,79,74,402
13,1606,140LL,TPA,19,84,82,402
13,1775,105DA,TPA,11,85,72,402
13,1851,611DL,TPA,26,85,92,402
14,432,125DL,TPA,15,83,80,402
14,525,908DE,TPA,17,78,85,402
14,797,922DL,TPA,39,87,103,402
14,887,916DL,TPA,18,86,81,402
14,1002,830MH,TPA,28,84,89,402
14,1093,138DL,TPA,30,91,90,402
14,1143,135DL,TPA,34,91,100,402
14,1196,837MH,TPA,21,81,87,402
14,1213,841MH,TPA,35,90,98,402
14,1439,103DA,TPA,13,79,75,402
14,1606,137DL,TPA,22,84,92,402
14,1775,103DA,TPA,24,85,89,402
14,1851,757AT,TPA,23,85,89,402
15,432,131D,TPA,15,83,78,402
15,525,941DL,TPA,17,78,78,402
15,797,978DL,TPA,23,87,86,402
15,887,911DE,TPA,20,86,80,402
15,1002,845MH,TPA,15,84,75,402
15,1093,125DL,TPA,33,91,106,402
15,1143,133D,TPA,32,91,121,402
15,1196,835MH,TPA,21,81,80,402
15,1213,839MH,TPA,24,90,86,402
15,1439,111D,TPA,14,79,82,402
15,1606,126DL,TPA,17,84,78,402
15,1775,111D,TPA,16,85,84,402
15,1851,174DZ,TPA,36,85,98,402
16,432,127DL,TPA,25,83,88,402
16,525,990DL,TPA,10,78,69,402
16,797,999D,TPA,19,87,82,402
16,887,954DL,TPA,21,86,83,402
16,1002,827MH,TPA,24,84,85,402
16,1093,109DL,TPA,13,91,74,402
16,1143,116DL,TPA,22,91,81,402
16,1196,831MH,TPA,18,81,78,402
16,1213,842MH,TPA,30,90,90,402
16,1439,109DL,TPA,17,79,78,402
16,1606,126DL,TPA,24,84,86,402
16,1775,125DL,TPA,19,85,80,402
16,1851,686DA,TPA,22,85,83,402
17,432,1402A,TPA,16,83,77,402
17,525,991DL,TPA,16,78,75,402
17,797,964DL,TPA,35,87,97,402
17,887,952DL,TPA,20,86,80,402
17,1002,840MH,TPA,23,84,84,402
17,1093,110DL,TPA,25,91,87,402
17,1143,177DZ,TPA,20,91,82,402
17,1196,828MH,TPA,22,81,81,402
17,1213,832MH,TPA,39,90,98,402
17,1439,131D,TPA,15,79,76,402
17,1606,134DL,TPA,17,84,77,402
17,1775,111D,TPA,22,85,84,402
17,1851,175DZ,TPA,19,85,83,402
18,432,138DL,TPA,20,83,82,402
18,525,901DE,TPA,16,78,75,402
18,797,980DL,TPA,35,87,97,402
18,887,912DE,TPA,28,86,91,402
18,1002,843MH,TPA,19,84,79,402
18,1093,128DL,TPA,36,91,97,402
18,1143,177DZ,TPA,20,91,82,402
18,1196,844MH,TPA,29,81,90,402
18,1213,830MH,TPA,28,90,90,402
18,1439,105DA,TPA,14,79,76,402
18,1606,135DL,TPA,16,84,83,402
18,1775,105DA,TPA,22,85,87,402
18,1851,688DL,TPA,33,85,107,402
19,432,171DZ,TPA,13,83,75,402
19,525,926DL,TPA,15,78,77,402
19,797,960DL,TPA,32,87,94,402
19,887,927DA,TPA,21,86,82,402
19,1002,139DL,TPA,14,84,74,402
19,1093,120DL,TPA,48,91,111,402
19,1143,127DL,TPA,45,91,109,402
19,1196,836MH,TPA,17,81,75,402
19,1213,833MH,TPA,26,90,88,402
19,1439,106DA,TPA,13,79,75,402
19,1606,127DL,TPA,21,84,81,402
19,1775,106DA,TPA,13,85,75,402
19,1851,678DL,TPA,33,85,93,402
20,432,175DZ,TPA,22,83,80,402
20,525,932DL,TPA,13,78,71,402
20,797,987DL,TPA,28,87,88,402
20,887,973DL,TPA,11,86,74,402
20,1002,834MH,TPA,15,84,75,402
20,1093,137DL,TPA,24,91,82,402
20,1143,135DL,TPA,31,91,94,402
20,1196,836MH,TPA,10,81,67,402
20,1213,839MH,TPA,40,90,100,402
20,1439,107DL,TPA,15,79,78,402
20,1606,175DZ,TPA,14,84,82,402
20,1775,105DA,TPA,20,85,82,402
20,1851,668D,TPA,38,85,98,402
21,432,139DL,TPA,18,83,78,402
21,525,984DL,TPA,14,78,73,402
21,797,981DL,TPA,10,87,77,402
21,887,983DL,TPA,19,86,78,402
21,1002,835MH,TPA,11,84,69,402
21,1093,128DL,TPA,25,91,88,402
21,1143,177DZ,TPA,38,91,99,402
21,1196,829MH,TPA,14,81,68,402
21,1213,840MH,TPA,29,90,87,402
21,1439,103DA,TPA,19,79,84,402
21,1606,122DL,TPA,12,84,69,402
21,1775,102DA,TPA,22,85,86,402
21,1851,655DL,TPA,29,85,92,402
22,432,133D,TPA,19,83,83,402
22,525,924DL,TPA,13,78,70,402
22,797,994DL,TPA,28,87,87,402
22,887,958DL,TPA,28,86,85,402
22,1002,834MH,TPA,16,84,75,402
22,1093,125DL,TPA,26,91,85,402
22,1143,137DL,TPA,18,91,78,402
22,1196,827MH,TPA,14,81,72,402
22,1213,844MH,TPA,36,90,96,402
22,1439,115DA,TPA,17,79,77,402
22,1606,121DE,TPA,24,84,87,402
22,1775,120DL,TPA,18,85,81,402
22,1851,138DL,TPA,18,85,77,402
23,432,132D,TPA,10,83,69,402
23,525,997DL,TPA,8,78,68,402
23,797,906DL,TPA,22,87,81,402
23,887,978DL,TPA,14,86,76,402
23,1002,841MH,TPA,18,84,76,402
23,1093,115DA,TPA,24,91,83,402
23,1143,139DL,TPA,17,91,80,402
23,1196,829MH,TPA,11,81,71,402
23,1213,842MH,TPA,30,90,92,402
23,1439,108DL,TPA,11,79,72,402
23,1606,1402A,TPA,20,84,80,402
23,1775,108DL,TPA,15,85,78,402
23,1851,664D,TPA,20,85,85,402
24,432,171DZ,TPA,29,83,93,402
24,525,932DL,TPA,17,78,81,402
24,797,979DL,TPA,28,87,88,402
24,887,995DL,TPA,17,86,78,402
24,1002,835MH,TPA,28,84,87,402
24,1093,111D,TPA,37,91,99,402
24,1143,118DL,TPA,23,91,84,402
24,1196,845MH,TPA,21,81,78,402
24,1213,837MH,TPA,41,90,99,402
24,1439,124DE,TPA,16,79,78,402
24,1606,125DL,TPA,27,84,86,402
24,1775,175DZ,TPA,13,85,72,402
24,1851,177DZ,TPA,24,85,83,402
25,432,121DE,TPA,18,83,77,402
25,525,918DE,TPA,16,78,77,402
25,797,937DL,TPA,25,87,83,402
25,887,914DL,TPA,21,86,80,402
25,1002,834MH,TPA,32,84,88,402
25,1093,127DL,TPA,26,91,88,402
25,1143,176DZ,TPA,27,91,90,402
25,1196,834MH,TPA,18,81,75,402
25,1213,825MH,TPA,40,90,99,402
25,1439,114DL,TPA,17,79,79,402
25,1606,131D,TPA,22,84,84,402
25,1775,114DL,TPA,17,85,77,402
25,1851,666D,TPA,25,85,87,402
26,432,135DL,TPA,9,83,74,402
26,525,970DL,TPA,43,78,104,402
26,797,914DE,TPA,30,87,91,402
26,887,903DL,TPA,19,86,84,402
26,1002,838MH,TPA,15,84,76,402
26,1093,130DL,TPA,19,91,80,402
26,1143,658DL,TPA,22,91,83,402
26,1196,829MH,TPA,19,81,80,402
26,1213,845MH,TPA,36,90,94,402
26,1439,115DA,TPA,18,79,78,402
26,1606,171DZ,TPA,29,84,88,402
26,1775,115DA,TPA,14,85,77,402
26,1851,672DL,TPA,13,85,73,402
27,432,177DZ,TPA,19,83,78,402
27,525,981DL,TPA,21,78,81,402
27,797,989DL,TPA,19,87,78,402
27,887,970DL,TPA,20,86,81,402
27,1002,833MH,TPA,17,84,80,402
27,1093,171DZ,TPA,15,91,81,402
27,1143,122DL,TPA,32,91,93,402
27,1196,842MH,TPA,17,81,77,402
27,1213,843MH,TPA,36,90,95,402
27,1439,115DA,TPA,17,79,79,402
27,1606,119DL,TPA,19,84,85,402
27,1775,128DL,TPA,16,85,79,402
27,1851,692DL,TPA,21,85,89,402
28,432,178DZ,TPA,16,83,80,402
28,525,971DL,TPA,11,78,76,402
28,797,909DE,TPA,39,87,103,402
28,887,975DL,TPA,12,86,79,402
28,1002,845MH,TPA,16,84,76,402
28,1093,172DZ,TPA,23,91,85,402
28,1143,136DL,TPA,44,91,109,402
28,1196,840MH,TPA,13,81,72,402
28,1213,829MH,TPA,28,90,89,402
28,1439,101DA,TPA,20,79,82,402
28,1606,121DE,TPA,16,84,79,402
28,1775,132D,TPA,20,85,80,402
28,1851,120DL,TPA,31,85,94,402
29,432,137DL,TPA,30,83,90,402
29,525,920DE,TPA,12,78,69,402
29,797,927DA,TPA,31,87,90,402
29,887,974DL,TPA,20,86,82,402
29,1002,842MH,TPA,14,84,76,402
29,1093,131D,TPA,67,91,126,402
29,1143,122DL,TPA,54,91,116,402
29,1196,842MH,TPA,24,81,88,402
29,1213,826MH,TPA,24,90,86,402
29,1439,115DA,TPA,10,79,73,402
29,1606,131D,TPA,10,84,71,402
29,1775,172DZ,TPA,11,85,75,402
29,1851,130DL,TPA,45,85,107,402
30,432,120DL,TPA,15,83,80,402
30,525,901DE,TPA,12,78,71,402
30,797,999D,TPA,26,87,87,402
30,887,920DE,TPA,17,86,81,402
30,1002,839MH,TPA,22,84,83,402
30,1093,110DL,TPA,21,91,87,402
30,1143,117DL,TPA,25,91,90,402
30,1196,837MH,TPA,19,81,84,402
30,1213,825MH,TPA,33,90,95,402
30,1439,102DA,TPA,17,79,84,402
30,1606,122DL,TPA,19,84,84,402
30,1775,109DL,TPA,17,85,81,402
30,1851,613DL,TPA,16,85,80,402
31,432,131D,TPA,15,83,81,402
31,525,901DL,TPA,17,78,79,402
31,797,964DL,TPA,26,87,91,402
31,887,904DL,TPA,30,86,94,402
31,1002,829MH,TPA,19,84,88,402
31,1093,112DL,TPA,29,91,93,402
31,1143,178DZ,TPA,20,91,83,402
31,1196,828MH,TPA,30,81,90,402
31,1213,842MH,TPA,33,90,101,402
31,1439,107DL,TPA,20,79,83,402
31,1606,124DE,TPA,29,84,92,402
31,1775,140LL,TPA,20,85,83,402
31,1851,615DL,TPA,13,85,76,402
1,245,970DL,TUL,48,130,155,664
1,1481,322DL,TUL,14,125,116,664
1,1807,377DL,TUL,20,124,118,664
2,245,934DL,TUL,22,130,132,664
2,1481,314DA,TUL,13,125,118,664
2,1807,323DL,TUL,13,124,122,664
3,245,942DL,TUL,20,130,119,664
3,1481,312DL,TUL,16,125,118,664
3,1807,331DL,TUL,23,124,127,664
4,245,954DL,TUL,25,130,125,664
4,1481,311DL,TUL,21,125,122,664
4,1807,242WA,TUL,15,124,129,664
5,245,901DE,TUL,25,130,125,664
5,1481,245WA,TUL,14,125,115,664
5,1807,377DL,TUL,17,124,117,664
6,245,912DL,TUL,21,130,119,664
6,1481,379DL,TUL,10,125,110,664
6,1807,239WA,TUL,16,124,114,664
7,245,3768,TUL,27,130,134,664
7,1481,318DL,TUL,12,125,119,664
7,1807,329DL,TUL,7,124,115,664
8,245,974DL,TUL,37,130,136,664
8,1481,377DL,TUL,32,125,130,664
8,1807,331DL,TUL,17,124,117,664
9,245,961DL,TUL,18,130,118,664
9,1481,326DL,TUL,18,125,121,664
9,1807,302DL,TUL,22,124,121,664
10,245,945DL,TUL,39,130,136,664
10,1481,382DL,TUL,8,125,108,664
10,1807,332DL,TUL,11,124,112,664
11,245,915DE,TUL,24,130,129,664
11,1481,321DL,TUL,11,125,108,664
11,1807,239WA,TUL,21,124,125,664
12,245,985DL,TUL,26,130,131,664
12,1481,327DL,TUL,21,125,130,664
12,1807,303DL,TUL,16,124,143,664
13,245,992DL,TUL,16,130,119,664
13,1481,320DL,TUL,14,125,116,664
13,1807,315DL,TUL,15,124,116,664
14,245,931DL,TUL,26,130,137,664
14,1481,375DL,TUL,20,125,124,664
14,1807,329DL,TUL,18,124,129,664
15,245,980DL,TUL,17,130,133,664
15,1481,324DL,TUL,22,125,137,664
15,1807,237WA,TUL,19,124,132,664
16,245,919DL,TUL,21,130,132,664
16,1481,330DL,TUL,17,125,130,664
16,1807,239WA,TUL,13,124,124,664
17,245,906DL,TUL,30,130,134,664
17,1481,237WA,TUL,17,125,124,664
17,1807,379DL,TUL,13,124,121,664
18,245,941DL,TUL,24,130,124,664
18,1481,327DL,TUL,24,125,128,664
18,1807,378DL,TUL,26,124,137,664
19,245,904DL,TUL,22,130,124,664
19,1481,381DL,TUL,35,125,143,664
19,1807,326DL,TUL,17,124,132,664
20,245,908DE,TUL,21,130,126,664
20,1481,243WA,TUL,21,125,127,664
20,1807,307DL,TUL,23,124,130,664
21,245,908DL,TUL,25,130,127,664
21,1481,331DL,TUL,27,125,132,664
21,1807,236WA,TUL,12,124,116,664
22,245,957DL,TUL,23,130,126,664
22,1481,245WA,TUL,18,125,122,664
22,1807,303DL,TUL,17,124,127,664
23,245,963DL,TUL,25,130,132,664
23,1481,314DA,TUL,13,125,122,664
23,1807,331DL,TUL,20,124,129,664
24,245,931DL,TUL,22,130,120,664
24,1481,303DL,TUL,11,125,118,664
24,1807,314DA,TUL,15,124,121,664
25,245,986DL,TUL,36,130,137,664
25,1481,377DL,TUL,13,125,112,664
25,1807,323DL,TUL,22,124,120,664
26,245,957DL,TUL,28,130,129,664
26,1481,308DL,TUL,17,125,127,664
26,1807,236WA,TUL,19,124,125,664
27,245,911DL,TUL,20,130,125,664
27,1481,316DL,TUL,20,125,123,664
27,1807,329DL,TUL,22,124,126,664
28,245,909DL,TUL,38,130,143,664
28,1481,323DL,TUL,33,125,135,664
28,1807,308DL,TUL,18,124,121,664
29,245,932DL,TUL,22,130,127,664
29,1481,373DL,TUL,33,125,140,664
29,1807,315DL,TUL,32,124,130,664
30,245,931DL,TUL,23,130,127,664
30,1481,332DL,TUL,17,125,115,664
30,1807,311DL,TUL,10,124,112,664
31,245,921DL,TUL,48,130,148,664
31,1481,236WA,TUL,14,125,126,664
31,1807,319DL,TUL,26,124,128,664
1,307,953DL,TUS,26,250,247,1518
1,1021,920DE,TUS,19,243,242,1518
2,307,922DL,TUS,27,250,261,1518
2,1021,972DL,TUS,22,243,251,1518
3,307,957DL,TUS,40,250,264,1518
3,1021,970DL,TUS,22,243,242,1518
4,307,919DE,TUS,33,250,261,1518
4,1021,973DL,TUS,24,243,248,1518
5,307,908DL,TUS,30,250,254,1518
5,1021,971DL,TUS,28,243,239,1518
6,307,912DE,TUS,34,250,246,1518
6,1021,963DL,TUS,9,243,216,1518
7,307,910DE,TUS,31,250,242,1518
7,1021,913DL,TUS,32,243,240,1518
8,307,983DL,TUS,38,250,247,1518
8,1021,969DL,TUS,33,243,240,1518
9,307,960DL,TUS,29,250,240,1518
9,1021,998DL,TUS,10,243,220,1518
10,307,993DL,TUS,22,250,229,1518
10,1021,990DL,TUS,12,243,213,1518
11,307,925DL,TUS,26,250,232,1518
11,1021,923DL,TUS,14,243,233,1518
12,307,932DL,TUS,25,250,250,1518
12,1021,997DL,TUS,32,243,257,1518
13,307,970DL,TUS,31,250,252,1518
13,1021,934DL,TUS,20,243,245,1518
14,307,987DL,TUS,27,250,236,1518
14,1021,928DL,TUS,20,243,230,1518
15,307,970DL,TUS,24,250,247,1518
15,1021,991DL,TUS,18,243,231,1518
16,307,913DE,TUS,21,250,0,1518
16,1021,959DL,TUS,12,243,226,1518
17,307,970DL,TUS,28,250,249,1518
17,1021,909DE,TUS,19,243,252,1518
18,307,959DL,TUS,51,250,280,1518
18,1021,990DL,TUS,31,243,249,1518
19,307,958DL,TUS,29,250,270,1518
19,1021,910DE,TUS,19,243,244,1518
20,307,902DL,TUS,33,250,258,1518
20,1021,943DL,TUS,11,243,227,1518
21,307,954DL,TUS,28,250,248,1518
21,1021,919DL,TUS,30,243,244,1518
22,307,997DL,TUS,30,250,254,1518
22,1021,913DL,TUS,28,243,252,1518
23,307,942DL,TUS,28,250,248,1518
23,1021,971DL,TUS,14,243,238,1518
24,307,985DL,TUS,35,250,254,1518
24,1021,919DE,TUS,37,243,259,1518
25,307,975DL,TUS,33,250,246,1518
25,1021,953DL,TUS,20,243,234,1518
26,307,916DE,TUS,27,250,251,1518
26,1021,938DL,TUS,18,243,241,1518
27,307,912DL,TUS,38,250,259,1518
27,1021,923DL,TUS,15,243,235,1518
28,307,905DE,TUS,37,250,257,1518
